Customer_ID,Age,Gender,Annual_Income,Policy_Type,Policy_Tenure,Premium_Amount,Vehicle_Type,Vehicle_Age,Previous_Claims,Accident_History,Annual_Mileage,Traffic_Violations,Occupation,Claim,Claim_Probability,Risk_Score,Risk_Level
101655,64,Male,47048729,Basic,8,13068120,Sedan,15,1,No,24829,1,Office Worker,1,78.67,78.67,HIGH
101656,49,Female,164222959,Standard,10,2792803,Motorcycle,10,0,No,38101,0,Driver,1,75.0,75.0,HIGH
101657,27,Male,128611430,Standard,9,2743174,Pickup,1,1,No,40154,1,Teacher,0,5.67,5.67,LOW
101658,33,Male,35698216,Premium,3,7337481,SUV,9,1,Yes,15655,1,Engineer,1,85.0,85.0,HIGH
101659,24,Female,93456067,Basic,6,12794617,SUV,13,3,No,23965,2,Student,1,90.0,90.0,HIGH
101660,34,Female,81998429,Standard,7,4467758,SUV,2,1,Yes,19316,0,Engineer,1,81.67,81.67,HIGH
101661,40,Male,100964061,Standard,1,6659659,Hatchback,9,1,No,11359,0,Office Worker,0,61.0,61.0,MEDIUM
101662,43,Female,35781973,Standard,7,7033024,Pickup,2,0,Yes,17172,2,Driver,1,82.67,82.67,HIGH
101663,38,Female,193959178,Basic,4,4501939,SUV,9,1,No,6542,0,Driver,0,62.0,62.0,MEDIUM
101664,39,Male,202853505,Standard,5,9696241,SUV,15,4,Yes,18529,1,Teacher,1,91.0,91.0,HIGH
101665,24,Male,46874795,Premium,8,7009039,Sedan,12,1,No,11054,0,Business Owner,1,83.0,83.0,HIGH
101666,31,Male,200184139,Premium,4,1143492,Motorcycle,15,1,No,42682,0,Student,1,78.0,78.0,HIGH
101667,32,Female,94376221,Premium,4,3888899,Motorcycle,15,1,No,43281,2,Engineer,1,83.67,83.67,HIGH
101668,70,Female,228126563,Premium,8,6707013,Motorcycle,1,0,No,11269,0,Student,1,70.67,70.67,HIGH
101669,24,Female,168750673,Standard,5,9201497,Sedan,7,0,Yes,14090,1,Office Worker,1,87.0,87.0,HIGH
101670,26,Female,141261556,Premium,6,1225648,Hatchback,7,0,Yes,4108,1,Business Owner,0,6.67,6.67,LOW
101671,68,Male,58059070,Basic,5,3588279,Sedan,7,0,Yes,24140,0,Engineer,0,6.33,6.33,LOW
101672,65,Female,39517702,Standard,1,5797622,SUV,1,1,No,4224,3,Office Worker,1,55.33,55.33,MEDIUM
101673,25,Male,70525374,Basic,7,7355366,Pickup,14,1,No,15876,2,Student,1,84.67,84.67,HIGH
101674,67,Female,25573881,Standard,6,10141256,SUV,12,0,No,18097,1,Business Owner,0,9.0,9.0,LOW
101675,40,Male,240820121,Basic,2,13441843,SUV,8,2,Yes,11756,3,Engineer,1,89.67,89.67,HIGH
101676,46,Male,168624790,Premium,7,14949551,Pickup,10,1,No,5859,1,Student,0,7.0,7.0,LOW
101677,35,Male,81628313,Basic,6,7242870,Motorcycle,6,0,No,27877,2,Engineer,1,74.0,74.0,HIGH
101678,48,Female,248997676,Basic,5,5930952,Sedan,11,2,No,17628,1,Business Owner,1,85.0,85.0,HIGH
101679,47,Male,107188677,Standard,8,10933326,Hatchback,4,0,No,15581,1,Business Owner,0,48.0,48.0,MEDIUM
101680,69,Male,173460101,Basic,5,1397348,SUV,6,1,No,11300,1,Student,1,75.33,75.33,HIGH
101681,56,Female,200381547,Basic,2,7680753,SUV,7,0,No,5412,1,Engineer,1,73.0,73.0,HIGH
101682,52,Male,198024967,Basic,6,8381630,Hatchback,8,2,Yes,38415,1,Driver,1,93.0,93.0,HIGH
101683,35,Female,246982359,Standard,1,6729908,Sedan,1,2,No,30301,0,Office Worker,1,51.0,51.0,MEDIUM
101684,59,Female,155665045,Standard,5,9887123,SUV,5,2,No,16805,2,Business Owner,1,79.67,79.67,HIGH
101685,56,Male,162519122,Standard,6,6132359,Hatchback,8,0,Yes,6338,3,Engineer,1,80.33,80.33,HIGH
101686,34,Male,94936228,Standard,7,3058591,SUV,12,2,Yes,8804,0,Student,1,91.67,91.67,HIGH
101687,31,Female,229681105,Standard,2,5000366,Motorcycle,5,4,Yes,32309,0,Student,1,81.33,81.33,HIGH
101688,48,Male,102933150,Basic,1,1026296,Motorcycle,1,0,No,23197,2,Business Owner,0,6.33,6.33,LOW
101689,41,Female,70069853,Basic,6,7250600,SUV,0,1,Yes,15392,1,Teacher,1,77.33,77.33,HIGH
101690,52,Female,227940152,Standard,3,8499996,SUV,11,1,No,13448,3,Business Owner,1,84.33,84.33,HIGH
101691,61,Female,111179753,Basic,5,12085625,Motorcycle,2,0,Yes,23029,1,Teacher,1,82.67,82.67,HIGH
101692,62,Male,213024864,Basic,2,12215710,SUV,10,2,No,30097,0,Driver,1,83.67,83.67,HIGH
101693,51,Female,128684041,Standard,1,11038645,Sedan,4,1,No,39185,0,Student,1,72.33,72.33,HIGH
101694,20,Male,179297867,Standard,1,7791466,Sedan,6,2,No,19395,0,Engineer,1,87.67,87.67,HIGH
101695,54,Male,80975541,Basic,4,8236444,Pickup,9,2,Yes,25993,1,Teacher,1,90.33,90.33,HIGH
101696,60,Male,119773402,Basic,10,1099074,Sedan,9,1,No,22529,0,Office Worker,1,53.33,53.33,MEDIUM
101697,57,Male,151045606,Premium,2,1523136,SUV,2,1,No,20258,1,Office Worker,1,77.33,77.33,HIGH
101698,43,Female,218364872,Premium,1,3778550,SUV,8,0,No,30009,1,Driver,0,6.67,6.67,LOW
101699,40,Male,126499284,Standard,6,12046670,Hatchback,9,1,Yes,10303,1,Teacher,1,86.33,86.33,HIGH
101700,61,Female,80436107,Standard,4,6540910,Sedan,11,3,Yes,7650,2,Teacher,1,90.33,90.33,HIGH
101701,56,Female,33103670,Standard,10,3017364,Motorcycle,3,2,No,15177,0,Engineer,0,4.0,4.0,LOW
101702,32,Male,193322588,Premium,7,12328569,Motorcycle,9,2,Yes,16747,2,Office Worker,1,88.0,88.0,HIGH
101703,66,Female,155286752,Premium,6,5277214,Pickup,1,1,Yes,34782,0,Office Worker,1,67.33,67.33,MEDIUM
101704,21,Female,43866922,Basic,5,10618118,Hatchback,2,1,No,26181,3,Engineer,1,84.0,84.0,HIGH
101705,46,Male,55836413,Premium,10,7672592,Motorcycle,4,1,No,24823,1,Teacher,1,80.33,80.33,HIGH
101706,39,Female,192685236,Basic,2,5707575,Pickup,2,3,No,17182,2,Engineer,1,77.67,77.67,HIGH
101707,42,Female,35117390,Basic,5,14087954,Sedan,4,3,No,42776,1,Business Owner,1,76.0,76.0,HIGH
101708,30,Female,230632257,Standard,9,7455334,Hatchback,15,2,No,16276,1,Office Worker,1,68.67,68.67,MEDIUM
101709,35,Female,106417907,Standard,9,7964475,Hatchback,3,1,No,12771,0,Teacher,1,74.67,74.67,HIGH
101710,50,Male,128552486,Premium,2,2031810,SUV,12,1,No,14963,0,Office Worker,1,79.33,79.33,HIGH
101711,33,Female,50562996,Basic,7,9543133,Sedan,10,4,No,27928,0,Driver,1,95.67,95.67,HIGH
101712,62,Female,34003281,Standard,10,14530914,Hatchback,9,1,Yes,43930,1,Business Owner,0,81.0,81.0,HIGH
101713,59,Female,183746882,Premium,4,12997945,Pickup,12,0,Yes,17849,2,Business Owner,1,80.67,80.67,HIGH
101714,61,Female,32660678,Premium,3,12288504,Motorcycle,2,1,No,29082,2,Office Worker,1,76.0,76.0,HIGH
101715,19,Male,142696170,Basic,1,12273628,Sedan,11,0,No,6487,0,Student,0,6.67,6.67,LOW
101716,52,Female,118765329,Standard,3,7743485,Sedan,5,1,No,29605,1,Student,0,6.33,6.33,LOW
101717,59,Male,60284715,Standard,9,1641075,Hatchback,7,0,No,13038,0,Engineer,0,6.33,6.33,LOW
101718,51,Female,34142693,Basic,9,4760501,Hatchback,12,0,Yes,43305,2,Business Owner,1,86.33,86.33,HIGH
101719,47,Male,148835812,Premium,7,11427917,Hatchback,11,0,Yes,5390,1,Office Worker,1,85.67,85.67,HIGH
101720,30,Male,156163321,Premium,3,7999993,Pickup,3,0,Yes,39798,1,Teacher,1,48.33,48.33,MEDIUM
101721,30,Male,46807008,Basic,3,4143197,SUV,8,1,No,43260,1,Office Worker,1,60.67,60.67,MEDIUM
101722,35,Male,123236779,Basic,4,1032646,Hatchback,5,1,No,6438,3,Office Worker,1,80.67,80.67,HIGH
101723,49,Male,232716282,Basic,7,2124702,SUV,4,2,No,38151,0,Teacher,0,7.0,7.0,LOW
101724,49,Female,65320606,Premium,7,7805572,SUV,2,2,No,39135,0,Teacher,0,41.0,41.0,MEDIUM
101725,52,Female,59306425,Basic,2,13176546,Sedan,4,2,No,9167,0,Driver,1,76.33,76.33,HIGH
101726,56,Female,40678986,Standard,5,10692401,Motorcycle,4,0,No,16172,2,Student,0,7.67,7.67,LOW
101727,63,Male,84445827,Standard,7,9772990,Motorcycle,13,0,No,37233,1,Driver,0,9.33,9.33,LOW
101728,69,Female,76159930,Standard,7,1592947,Pickup,14,1,No,39251,1,Office Worker,0,7.67,7.67,LOW
101729,46,Male,134523665,Basic,6,14222541,Pickup,11,0,No,19957,0,Office Worker,1,61.0,61.0,MEDIUM
101730,66,Male,87155971,Basic,10,7819902,Motorcycle,11,1,No,33360,0,Business Owner,1,75.67,75.67,HIGH
101731,46,Female,199388080,Premium,10,14707555,Motorcycle,3,0,No,3774,2,Business Owner,0,6.33,6.33,LOW
101732,70,Female,40234145,Premium,8,10071706,Sedan,11,0,No,26414,1,Student,1,62.67,62.67,MEDIUM
101733,61,Male,238817948,Standard,3,13592791,Sedan,5,4,No,23722,0,Teacher,1,84.67,84.67,HIGH
101734,33,Male,49090583,Basic,1,5330919,Motorcycle,2,0,No,27405,1,Engineer,0,5.67,5.67,LOW
101735,61,Female,156745217,Basic,3,1636572,Hatchback,9,2,No,39698,2,Office Worker,1,81.0,81.0,HIGH
101736,64,Female,82691307,Standard,2,3276148,Hatchback,0,2,Yes,30256,0,Business Owner,1,86.0,86.0,HIGH
101737,27,Female,52740293,Basic,2,6678444,Sedan,6,0,No,24344,1,Student,1,78.33,78.33,HIGH
101738,47,Female,147906025,Premium,2,3443413,SUV,6,0,No,37988,2,Driver,0,4.0,4.0,LOW
101739,42,Male,172770392,Standard,5,1954183,Motorcycle,15,1,Yes,37207,2,Office Worker,1,83.33,83.33,HIGH
101740,56,Female,58872374,Basic,1,13793102,Pickup,11,1,No,43192,0,Engineer,1,81.33,81.33,HIGH
101741,37,Female,179889400,Premium,10,6811056,Hatchback,15,1,No,11905,1,Student,1,82.0,82.0,HIGH
101742,22,Female,87565460,Premium,4,14399620,SUV,3,4,No,42468,2,Teacher,1,84.0,84.0,HIGH
101743,18,Male,193109622,Basic,10,8312499,Hatchback,8,0,No,28151,0,Engineer,1,69.67,69.67,MEDIUM
101744,47,Male,112814287,Standard,5,5723391,SUV,11,0,No,25723,2,Office Worker,1,74.33,74.33,HIGH
101745,66,Male,201582541,Basic,2,1483843,Motorcycle,1,0,No,41278,1,Student,1,43.33,43.33,MEDIUM
101746,20,Male,195202790,Standard,5,1749130,Motorcycle,14,1,Yes,14173,0,Teacher,1,81.33,81.33,HIGH
101747,62,Female,207920603,Basic,10,12396905,Motorcycle,12,0,No,47724,0,Business Owner,0,53.0,53.0,MEDIUM
101748,31,Male,197335327,Standard,4,8853296,Sedan,0,2,No,16130,0,Engineer,0,5.67,5.67,LOW
101749,47,Female,166680859,Premium,8,7381597,SUV,14,1,No,29952,3,Driver,1,87.33,87.33,HIGH
101750,67,Female,86550770,Standard,1,1978062,Pickup,2,1,Yes,13937,2,Driver,0,6.0,6.0,LOW
101751,21,Female,27795126,Basic,5,4439540,Pickup,6,2,No,44702,0,Engineer,0,10.0,10.0,LOW
101752,35,Female,200387056,Standard,10,10572367,Motorcycle,8,1,No,42496,3,Office Worker,1,86.67,86.67,HIGH
101753,54,Male,64117064,Basic,1,2466478,Pickup,1,0,No,23534,0,Office Worker,0,4.0,4.0,LOW
101754,42,Male,115284985,Premium,10,3300775,Hatchback,5,1,No,26794,0,Office Worker,1,46.33,46.33,MEDIUM
101755,65,Male,55535317,Standard,10,9198856,SUV,2,3,No,27985,0,Driver,0,70.0,70.0,HIGH
101756,18,Female,78059012,Basic,4,4162218,SUV,4,0,Yes,22391,0,Driver,0,5.67,5.67,LOW
101757,70,Female,204784406,Basic,8,1428410,SUV,11,0,No,30528,2,Business Owner,0,7.33,7.33,LOW
101758,63,Female,187101444,Standard,1,5077729,Hatchback,8,0,No,9870,1,Office Worker,1,73.33,73.33,HIGH
101759,32,Female,83807849,Basic,2,1774426,Sedan,2,1,Yes,24518,0,Driver,1,76.67,76.67,HIGH
101760,26,Female,168297588,Standard,1,11932492,Hatchback,0,1,No,40010,0,Driver,1,72.0,72.0,HIGH
101761,32,Male,125508127,Basic,7,3738659,SUV,4,3,No,24993,0,Office Worker,1,81.33,81.33,HIGH
101762,66,Female,131245562,Basic,2,14151304,SUV,0,3,No,45639,0,Office Worker,1,81.0,81.0,HIGH
101763,41,Male,193674633,Standard,1,2086706,SUV,7,1,No,32720,1,Driver,1,77.0,77.0,HIGH
101764,21,Female,209675578,Premium,6,14046357,Pickup,6,0,Yes,27162,0,Teacher,0,6.33,6.33,LOW
101765,29,Female,203335526,Premium,6,10204994,Sedan,14,3,No,12906,1,Engineer,1,71.67,71.67,HIGH
101766,54,Male,100616014,Basic,10,8715613,Hatchback,10,2,No,20581,4,Driver,0,8.0,8.0,LOW
101767,54,Male,26417158,Standard,2,13473492,SUV,1,0,No,34289,0,Business Owner,0,5.33,5.33,LOW
101768,60,Female,43613148,Basic,1,11631010,Motorcycle,13,0,No,19205,1,Student,1,77.33,77.33,HIGH
101769,23,Female,78004410,Standard,10,6220741,Sedan,10,2,Yes,43854,0,Teacher,1,89.67,89.67,HIGH
101770,56,Female,189783982,Standard,3,1182235,Motorcycle,8,0,Yes,14408,0,Office Worker,1,83.33,83.33,HIGH
101771,63,Female,102141378,Premium,10,4029407,Sedan,4,4,No,30532,1,Business Owner,1,82.0,82.0,HIGH
101772,41,Male,88539547,Premium,5,13517801,SUV,6,1,No,6193,1,Engineer,1,55.0,55.0,MEDIUM
101773,28,Female,75281422,Standard,6,9976061,Sedan,3,2,Yes,43986,1,Student,0,7.33,7.33,LOW
101774,30,Male,177510498,Standard,3,5599000,Sedan,11,2,No,8220,2,Teacher,0,8.0,8.0,LOW
101775,51,Female,244688453,Premium,9,13255135,SUV,12,1,No,22357,1,Driver,0,8.33,8.33,LOW
101776,42,Male,68390347,Premium,5,7728546,Motorcycle,0,0,Yes,42299,1,Office Worker,1,77.0,77.0,HIGH
101777,24,Male,122897070,Basic,2,12245653,Motorcycle,13,2,Yes,22549,1,Driver,1,86.0,86.0,HIGH
101778,69,Female,206701925,Basic,10,3688215,Pickup,7,4,Yes,20474,0,Business Owner,1,89.67,89.67,HIGH
101779,21,Male,75283084,Standard,6,13982694,Motorcycle,12,0,No,3141,0,Office Worker,1,77.33,77.33,HIGH
101780,25,Female,89060764,Basic,8,5541759,Motorcycle,0,1,No,19650,2,Driver,1,77.0,77.0,HIGH
101781,37,Male,221684946,Basic,6,10932917,Sedan,2,1,No,43487,0,Office Worker,1,43.0,43.0,MEDIUM
101782,46,Female,61785218,Basic,4,11014621,Pickup,5,2,No,23694,1,Business Owner,0,60.33,60.33,MEDIUM
101783,70,Male,58432455,Standard,6,2461215,SUV,7,2,No,44448,4,Driver,1,83.67,83.67,HIGH
101784,68,Female,113562183,Basic,8,13556702,SUV,7,0,Yes,44455,2,Student,1,90.33,90.33,HIGH
101785,62,Female,139446326,Basic,8,2663574,Hatchback,1,1,No,19863,2,Engineer,1,74.0,74.0,HIGH
101786,63,Male,53616825,Basic,10,5286503,Pickup,8,0,Yes,5690,2,Driver,1,87.33,87.33,HIGH
101787,27,Male,112302483,Premium,2,12699360,Sedan,15,0,No,48056,1,Office Worker,0,7.0,7.0,LOW
101788,60,Male,183634158,Premium,8,3648766,Hatchback,3,2,No,24320,2,Teacher,1,66.0,66.0,MEDIUM
101789,51,Male,49467331,Standard,6,12565475,Hatchback,3,0,Yes,5427,3,Driver,0,8.0,8.0,LOW
101790,43,Female,56499954,Standard,2,10106071,SUV,14,2,No,28419,0,Office Worker,1,88.0,88.0,HIGH
101791,58,Male,135850498,Premium,1,14088862,Motorcycle,13,2,No,43832,1,Teacher,1,88.67,88.67,HIGH
101792,66,Female,62175852,Basic,6,2240505,Sedan,15,3,No,38983,3,Business Owner,1,88.0,88.0,HIGH
101793,20,Male,73815958,Basic,7,10772966,Pickup,1,0,Yes,25365,0,Teacher,1,70.33,70.33,HIGH
101794,23,Female,112829519,Basic,10,12515437,Hatchback,0,3,Yes,6911,2,Engineer,1,85.67,85.67,HIGH
101795,22,Female,40111500,Basic,5,5529100,Sedan,9,1,No,23461,2,Office Worker,1,87.33,87.33,HIGH
101796,22,Female,38028847,Standard,10,6780105,SUV,6,1,No,3649,0,Driver,1,82.67,82.67,HIGH
101797,64,Female,86597704,Premium,8,12792342,Hatchback,10,2,Yes,29469,0,Teacher,1,79.33,79.33,HIGH
101798,40,Male,59806093,Standard,9,6116191,Hatchback,9,0,No,30826,0,Business Owner,1,80.0,80.0,HIGH
101799,66,Male,120739212,Standard,4,14455200,SUV,2,2,No,18503,1,Teacher,1,82.33,82.33,HIGH
101800,26,Female,244217908,Premium,7,14092515,SUV,3,0,No,46346,2,Student,1,60.0,60.0,MEDIUM
101801,52,Male,234142776,Basic,8,4477915,SUV,10,0,Yes,24962,2,Driver,1,89.33,89.33,HIGH
101802,37,Male,207720838,Basic,6,2718671,Sedan,8,2,No,43884,0,Engineer,1,85.0,85.0,HIGH
101803,66,Female,177504334,Standard,2,8399951,Sedan,5,2,Yes,37122,1,Business Owner,1,85.0,85.0,HIGH
101804,59,Male,144448390,Standard,7,14595665,Sedan,13,2,No,20677,1,Driver,1,89.0,89.0,HIGH
101805,52,Male,214261413,Basic,9,2392775,Motorcycle,0,2,No,22642,0,Office Worker,0,5.33,5.33,LOW
101806,67,Male,67258657,Standard,5,3557929,Hatchback,8,0,Yes,5713,1,Office Worker,0,6.67,6.67,LOW
101807,35,Female,144244565,Standard,2,4576566,Sedan,8,0,No,11595,2,Office Worker,1,78.67,78.67,HIGH
101808,34,Male,202253783,Standard,4,3397431,Motorcycle,4,2,Yes,16779,0,Driver,1,89.67,89.67,HIGH
101809,41,Female,131944624,Standard,3,9031050,Hatchback,7,0,No,15164,0,Engineer,1,74.33,74.33,HIGH
101810,20,Male,113356836,Basic,4,14923328,Sedan,6,2,Yes,4546,3,Office Worker,1,82.67,82.67,HIGH
101811,49,Male,83811819,Basic,10,13717757,SUV,10,1,Yes,38374,5,Driver,1,91.0,91.0,HIGH
101812,52,Male,220786752,Standard,7,10462140,Pickup,7,1,No,29428,1,Driver,1,73.0,73.0,HIGH
101813,55,Female,101843273,Basic,10,5184572,Sedan,8,3,No,39974,1,Engineer,0,7.67,7.67,LOW
101814,30,Female,61382186,Premium,8,2850827,Pickup,13,1,Yes,34707,0,Business Owner,1,88.33,88.33,HIGH
101815,64,Male,139738383,Standard,1,13846584,Sedan,1,2,Yes,28388,2,Business Owner,1,83.33,83.33,HIGH
101816,42,Female,152411821,Basic,8,11875685,SUV,9,0,Yes,39142,0,Driver,1,88.67,88.67,HIGH
101817,26,Male,97062663,Standard,5,11572251,Pickup,4,2,No,28505,2,Business Owner,0,8.0,8.0,LOW
101818,21,Female,225199095,Standard,7,6287468,Motorcycle,7,1,No,16173,1,Student,1,80.0,80.0,HIGH
101819,31,Female,85411248,Basic,1,1201657,SUV,15,3,No,32580,1,Engineer,1,75.0,75.0,HIGH
101820,54,Male,88082456,Premium,2,10536336,Pickup,15,2,No,31651,0,Driver,1,82.33,82.33,HIGH
101821,51,Male,217788491,Premium,1,7943616,Pickup,2,1,Yes,26318,0,Business Owner,0,9.0,9.0,LOW
101822,28,Male,224851352,Standard,5,8753759,SUV,10,2,No,17627,1,Teacher,1,89.0,89.0,HIGH
101823,58,Male,33351184,Basic,6,10185159,SUV,14,3,Yes,9078,1,Business Owner,1,88.0,88.0,HIGH
101824,20,Female,224648955,Standard,10,4483765,SUV,10,1,No,39091,0,Engineer,1,85.33,85.33,HIGH
101825,45,Female,54025773,Standard,9,4161895,Hatchback,5,2,No,11366,0,Teacher,1,77.67,77.67,HIGH
101826,46,Female,104721839,Basic,8,6954743,Motorcycle,5,1,No,17444,2,Office Worker,1,78.67,78.67,HIGH
101827,26,Male,201415139,Basic,7,12645118,Sedan,15,2,Yes,42873,0,Business Owner,1,89.67,89.67,HIGH
101828,20,Male,221021112,Premium,5,4135210,Pickup,6,2,Yes,20747,1,Teacher,1,81.33,81.33,HIGH
101829,42,Female,248361194,Basic,3,1130775,Sedan,15,0,No,30471,2,Engineer,1,88.0,88.0,HIGH
101830,51,Male,38856901,Standard,9,4180617,SUV,12,1,No,12229,1,Teacher,1,76.67,76.67,HIGH
101831,29,Female,202322948,Standard,5,11793582,Motorcycle,10,0,Yes,43257,2,Office Worker,1,92.67,92.67,HIGH
101832,59,Female,74309098,Standard,3,1226406,Motorcycle,2,3,Yes,19304,0,Teacher,1,87.67,87.67,HIGH
101833,26,Female,226747480,Basic,3,4730278,Hatchback,7,1,No,27335,1,Driver,0,65.33,65.33,MEDIUM
101834,32,Female,100404817,Premium,3,13718665,SUV,7,0,No,5090,2,Office Worker,0,6.0,6.0,LOW
101835,57,Female,55663820,Standard,6,3701731,Pickup,8,1,No,35368,0,Business Owner,1,84.67,84.67,HIGH
101836,42,Male,148010602,Standard,1,12076056,Hatchback,7,1,Yes,13944,1,Driver,1,87.33,87.33,HIGH
101837,22,Male,179191643,Standard,4,4917563,SUV,2,2,No,34752,0,Driver,1,79.67,79.67,HIGH
101838,28,Male,86237905,Standard,8,5423793,Hatchback,5,1,Yes,35916,0,Office Worker,1,79.0,79.0,HIGH
101839,51,Female,228537722,Premium,3,10844090,Sedan,8,2,No,23817,3,Driver,0,7.67,7.67,LOW
101840,41,Female,42984955,Standard,5,10200952,SUV,0,2,Yes,8098,1,Office Worker,1,74.67,74.67,HIGH
101841,32,Female,217726334,Standard,2,11133842,Pickup,2,1,Yes,4133,1,Office Worker,0,7.67,7.67,LOW
101842,55,Female,220139000,Premium,2,10849069,Pickup,1,0,Yes,45067,1,Teacher,1,68.67,68.67,MEDIUM
101843,25,Male,97239282,Standard,7,5031660,SUV,11,2,No,31670,0,Office Worker,1,90.0,90.0,HIGH
101844,22,Male,105086071,Basic,10,9278479,Hatchback,7,1,No,38974,1,Engineer,1,85.33,85.33,HIGH
101845,65,Female,178711770,Basic,3,14408129,Motorcycle,5,3,No,4109,0,Business Owner,1,87.0,87.0,HIGH
101846,43,Female,93597407,Premium,5,2673820,SUV,9,2,No,31755,1,Driver,1,89.0,89.0,HIGH
101847,35,Female,248957102,Standard,3,13777411,Pickup,10,2,No,45937,0,Student,1,89.67,89.67,HIGH
101848,23,Male,191123656,Standard,6,14824561,Sedan,15,1,No,27802,1,Teacher,1,76.0,76.0,HIGH
101849,54,Male,198701351,Standard,10,5575454,Pickup,10,0,No,46899,1,Business Owner,1,77.67,77.67,HIGH
101850,65,Male,145142815,Basic,3,3370128,Motorcycle,15,0,No,44972,0,Student,1,81.67,81.67,HIGH
101851,30,Female,128100883,Standard,8,12408649,Pickup,7,2,Yes,6106,1,Office Worker,1,84.0,84.0,HIGH
101852,45,Female,98525979,Basic,2,13023450,Motorcycle,1,3,No,39704,1,Driver,1,77.0,77.0,HIGH
101853,22,Male,123232800,Standard,3,4291508,SUV,10,1,Yes,46762,0,Teacher,1,86.67,86.67,HIGH
101854,30,Female,120427651,Standard,8,6694696,Pickup,5,0,No,12658,0,Business Owner,1,76.67,76.67,HIGH
101855,34,Male,248691565,Standard,8,9280974,Hatchback,6,0,No,19340,0,Student,1,69.0,69.0,MEDIUM
101856,67,Female,244215096,Standard,1,8684923,Hatchback,7,0,No,46948,1,Student,1,74.67,74.67,HIGH
101857,57,Male,179293217,Premium,8,13400875,Pickup,8,0,No,11461,1,Student,1,74.33,74.33,HIGH
101858,62,Female,202932271,Standard,10,11813332,Pickup,4,1,Yes,25933,1,Business Owner,1,79.67,79.67,HIGH
101859,49,Male,107551106,Basic,2,6067579,Sedan,10,1,No,45491,1,Engineer,1,78.67,78.67,HIGH
101860,46,Male,155149273,Basic,7,4156730,Pickup,2,0,No,11495,0,Office Worker,0,4.33,4.33,LOW
101861,68,Male,183311303,Standard,6,10328552,Sedan,1,4,Yes,35291,1,Driver,1,83.67,83.67,HIGH
101862,20,Male,239164997,Premium,2,4999661,Sedan,7,2,No,16097,0,Student,0,9.0,9.0,LOW
101863,57,Male,201764879,Premium,5,3129708,Sedan,0,0,Yes,24532,0,Teacher,1,65.33,65.33,MEDIUM
101864,51,Male,135204695,Premium,7,3689403,Sedan,9,1,No,34110,0,Business Owner,1,75.67,75.67,HIGH
101865,57,Female,37299695,Basic,8,4105381,SUV,14,1,No,43702,1,Teacher,1,85.33,85.33,HIGH
101866,44,Female,249427494,Standard,3,1221746,Hatchback,15,0,No,27717,1,Student,1,87.0,87.0,HIGH
101867,30,Female,102941341,Standard,1,3103715,Sedan,5,1,Yes,41543,1,Business Owner,1,89.33,89.33,HIGH
101868,62,Male,237274444,Basic,7,5405299,Hatchback,1,1,Yes,44768,1,Teacher,1,85.67,85.67,HIGH
101869,50,Male,216143620,Basic,5,9132304,Sedan,2,0,Yes,20331,1,Engineer,0,5.0,5.0,LOW
101870,23,Female,173028952,Premium,5,3636594,Hatchback,7,2,Yes,46252,0,Student,1,86.67,86.67,HIGH
101871,41,Male,243935443,Basic,7,13082818,Pickup,0,1,No,46883,1,Student,1,61.0,61.0,MEDIUM
101872,36,Male,229071278,Basic,1,8011836,Pickup,5,0,No,34631,0,Driver,0,3.67,3.67,LOW
101873,33,Male,112116625,Basic,8,5896525,Hatchback,2,0,No,42940,0,Business Owner,1,72.0,72.0,HIGH
101874,57,Male,133220361,Premium,10,4299248,Sedan,5,2,No,24399,0,Business Owner,1,56.67,56.67,MEDIUM
101875,45,Male,226558006,Standard,5,6732556,SUV,2,1,Yes,28514,0,Engineer,1,80.33,80.33,HIGH
101876,50,Female,239166316,Standard,8,9811226,Hatchback,10,1,No,5496,0,Student,1,74.33,74.33,HIGH
101877,65,Female,186447281,Premium,10,11752256,Motorcycle,10,0,Yes,33985,1,Driver,1,70.67,70.67,HIGH
101878,58,Female,108693742,Basic,10,1262328,SUV,7,3,No,22946,0,Teacher,1,67.0,67.0,MEDIUM
101879,30,Female,228728702,Standard,5,14510800,Motorcycle,4,1,Yes,42161,1,Office Worker,1,85.33,85.33,HIGH
101880,60,Female,160860811,Basic,7,10713647,Hatchback,3,1,No,24434,3,Driver,1,86.33,86.33,HIGH
101881,62,Male,68958766,Basic,10,8460529,Sedan,8,1,Yes,41178,2,Teacher,1,88.33,88.33,HIGH
101882,42,Male,156429489,Premium,3,9540129,Motorcycle,14,0,No,36310,0,Driver,0,6.33,6.33,LOW
101883,70,Male,36791470,Standard,2,5512781,Hatchback,4,3,No,13871,2,Teacher,1,82.67,82.67,HIGH
101884,59,Male,185794360,Standard,6,2876213,SUV,11,0,No,16390,1,Driver,1,74.67,74.67,HIGH
101885,53,Female,121456118,Standard,5,5190198,Sedan,13,1,No,14146,2,Driver,1,71.67,71.67,HIGH
101886,44,Female,164267786,Standard,9,12020474,Motorcycle,3,1,No,27107,2,Student,1,77.0,77.0,HIGH
101887,55,Female,159239378,Basic,10,3546946,Hatchback,7,0,No,48199,0,Driver,0,9.33,9.33,LOW
101888,24,Male,78355494,Basic,4,13247905,Sedan,7,1,No,18479,1,Teacher,1,86.0,86.0,HIGH
101889,22,Female,128576589,Basic,3,5311079,Sedan,7,2,Yes,14183,1,Teacher,1,88.0,88.0,HIGH
